    349,   230.448639,   39.3652344
    350,   268.502655,   50.9807472
    351,   218.362411,   49.0201263
    352,  -66.5422745,   51.0428619
    353,   -75.847641,   50.7390251
    354,  -36.1326904,  -111.397324
    355,  -65.3836746,  -110.901505
    356,   276.020874,  -109.877472
    357,   255.586319,  -109.730537
    358,   -55.659214,  -111.109077
    359,  -45.8819237,  -111.272057
    360,   105.626862,   -103.33976
    361,   134.255585,  -103.593597
    362,   143.898285,  -103.804855
    363,    124.87561,   -103.36972
    364,   115.438736,  -103.337944
    365,   153.770355,  -103.917458
    366,   280.283264,  -28.8936882
    367,   163.682144,   -103.95256
    368,   173.591522,  -103.947487
    369,    276.08313,   -99.523613
    370,    183.49025,   -103.88813
    371,   276.402008,  -89.1371078
    372,    95.714447,  -103.290222
    373,   277.148956,  -78.7175674
    374,   56.1671944,    -103.5466
    375,   66.0582199,  -103.646843
    376,    85.826561,  -103.432846
    377,   75.9541092,  -103.600677
    378,   278.082092,  -68.3126755
    379,   193.259262,  -103.804153
    380,    223.04631,  -102.893318
    381,   233.492432,  -101.883469
    382,   244.185791,  -100.268211
    383,   280.012482,  -38.4895477
    384,   212.873398,  -103.405609
    385,   202.974091,  -103.683044
    386,   278.915009,  -58.0953178
    387,   46.2965012,  -103.174492
    388,   279.594421,  -48.1423149
    389,   36.2922897,  -102.192841
    390,   25.7033882,  -100.263779
    391,   13.4192114,  -96.8373032
    392,   1.81318104,  -99.9262695
    393,  -8.34817886,  -101.495766
    394,  -66.1242676,     -91.4459
    395,  -66.3439026,  -81.6418228
    396,  -66.4841232,   -71.771637
    397,  -66.5571365,  -61.8295479
    398,  -66.5431671,  -51.8007965
    399,   -66.366745,  -41.6305618
    400,  -65.9537811,  -31.1628475
    401,  -66.3280563,    1.3688395
    402,  -65.4215317,  -20.3726215
    403,  -65.8506927,  -9.40089798
    404,   280.464569,  -19.6196995
    405,   277.136139,   19.5943508
    406,   278.189606,   9.11704826
    407,   265.748505,   -109.62886
    408,   279.493317, -0.860256374
    409,   280.377808,  -10.4163923
    410,   277.463165,   30.3199844
    411,     -75.0541,  -110.674553
    412,  -66.6127319,   11.8072023
    413,   277.750519,   40.7192192
    414,  -66.7621078,   31.8671608
    415,  -66.7471619,   21.9653149
    416,  -26.3592644,  -111.433716
    417,  0.285028279,  -16.5940876
    418,   227.441864,   30.1304893
    419,   219.884369,   20.0045433
    420,   216.659073,   7.20545387
    421,   209.497223,   1.57688808
    422,   202.746826,  -4.82937574
    423,   190.984451,  -19.9406528
    424,   187.099579,  -28.5705261
    425,   104.816963,  -55.0544701
    426,   114.808914,  -58.8315163
    427,   146.905106,  -46.3646393
    428,   94.5070572,  -53.1749191
    429,   84.0471039,  -52.0968933
    430,   156.433945,   -42.225338
    431,   129.400269,  -57.6223755
    432,   60.0637398,  -50.8776665
    433,   166.077286,  -38.8316498
    434,   48.8127861,   -43.977459
    435,   175.919205,  -36.7665672
    436,   39.1565399,  -38.3429604
    437,   29.9921761,  -33.3485603
    438,   20.7347736,  -29.0874138
    439,    11.065836,  -26.5229053
    440,  -4.83931398,  -5.52055836
    441,  -57.4651031,   41.8385887
    442,  -38.9007988,   41.7880287
    443,  -29.4104462,   41.3553963
    444,  -48.2133636,    41.879715
    445,   277.686798,   50.7069588
    446,   242.915359,   34.2256699
    447,    259.72403,   41.9192963
    448,  -66.7006226,   41.4835587
    449,   272.899353,  -10.7386265
    450,   271.622223,  -1.94701803
    451,   269.367828,   7.62454128
    452,  -57.1103668,  -8.81003952
    453,   -55.484787,  -20.8006592
    454,  -57.3845406,  -32.1621017
    455,  -56.9636803,  -82.0811462
    456,  -57.2262192,  -72.2745285
    457,  -57.4509201,  -62.3696823
    458,  -57.6667366,  -42.3518181
    459,  -57.6061974,  -52.4009476
    460,  -27.2428513,  -102.003418
    461,  -56.6057129,  -91.8030014
    462,  -36.8444214,  -101.887375
    463,  -56.1709328,  -101.499252
    464,  -1.54519832,  -90.5558243
    465,   28.4925804,  -91.3411942
    466,   37.8524055,  -93.6037369
    467,   6.19063997,  -86.4962234
    468,   19.6465683,  -87.0874405
    469,   47.2260132,  -94.7795639
    470,   269.119659,  -66.4797211
    471,    270.36441,   -56.346817
    472,   85.8310852,   -94.598587
    473,   95.7317047,  -94.2826614
    474,   201.566727,  -95.2580261
    475,    265.67276,  -87.8340683
    476,   267.307312,  -76.9779816
    477,   265.454102,  -98.8622131
    478,   211.275238,  -95.1006012
    479,   115.323479,  -94.1160202
    480,   124.581192,   -93.570076
    481,   133.911652,   -94.363121
    482,   76.0328598,  -94.9407501
    483,   56.7144318,  -95.0995483
    484,   66.3153076,  -95.1072388
    485,    231.22496,  -93.1501999
    486,   -46.489048,  -101.714554
    487,   162.895264,  -95.7651749
    488,   153.137589,  -95.6782913
    489,   105.606369,   -94.546257
    490,   221.117111,  -94.5002594
    491,   143.511032,  -95.3368454
    492,   172.707123,  -95.8115387
    493,   192.060425,  -95.3780975
    494,    182.49118,   -95.672554
    495,   271.264709,   -46.691082
    496,   271.968719,  -37.2853775
    497,   254.698944,  -98.6888962
    498,  -65.7784805,  -101.205185
    499,    266.26828,   19.1234779
    500,  -57.8293953,   22.3811474
    501,  -17.8199711,  -101.922264
    502,   272.406433,  -19.0434856
    503,   268.365143,   31.0593891
    504,   268.687408,   41.2610283
    505,   272.369232,  -27.9193287
    506,  -57.8522949,   12.2281389
    507,  -57.7001839,   1.86253953
    508,  -12.5251932,   9.41440868
    509,  -85.0982971,    50.387413
    510,  -30.1408958,   31.8411064
    511,  -57.6839066,   32.1884117
    512,  -39.4213715,   32.1789932
    513,  -48.5919533,   32.2626534
    514,   251.099289,   33.2151756
    515,   234.983093,   28.7875748
    516,  -47.2652206,  -16.6445236
    517,  -49.0610237,  -26.0226917
    518,   256.650848,   12.9236012
    519,  -49.3803291,  -33.4336281
    520,  -48.3743935,  -62.6636696
    521,  -48.7636528,  -52.6804352
    522,  -47.9495354,  -72.5393448
    523,  -47.4840202,  -82.3027878
    524,  -18.8345451,  -92.3821335
    525,  -49.1506653,  -42.7446899
    526,     241.5578,  -90.4328003
    527,   -37.420063,   -92.172905
    528,  0.596402287,  -78.3083267
    529,   39.8301811,  -85.3503571
    530,   31.6972141,  -83.3236771
    531,    24.451273,  -79.1318283
    532,  -27.8841724,  -92.1994095
    533,   48.1984177,  -86.8657074
    534,   12.3790607,  -80.2828217
    535,    260.28418,  -63.6937218
    536,   85.4874039,  -85.7986679
    537,   257.636078,  -73.9827805
    538,   95.9111328,  -84.5670395
    539,   75.8851852,  -86.3303375
    540,   218.867554,  -86.4920731
    541,   224.606644,  -77.4820557
    542,   57.0433502,  -86.6364746
    543,    66.362114,  -86.5528259
    544,   162.213348,  -87.7980347
    545,   105.662552,  -86.5073547
    546,   209.546341,   -87.037178
    547,   114.488266,  -85.0765762
    548,   171.817139,  -88.0068817
    549,   134.782379,  -85.2260132
    550,   152.734375,  -87.5018616
    551,   143.866318,  -87.4604034
    552,   261.785309,  -53.9271011
    553,   200.012573,  -86.9151077
    554,   181.375748,  -87.5676575
    555,   190.650269,  -86.6985397
    556,   252.935211,  -85.6581116
    557,  -10.1415644,  -92.6242142
    558,   263.062775,  -44.6473961
    559,     260.8013,    3.8637507
    560,   264.037567,  -4.56820345
    561,   263.277466,  -17.6051865
    562,  -48.9322586,     22.46842
    563,   264.386871,  -35.8880272
    564,   264.979919,  -27.1736469
    565,   258.782104,   24.6963711
    566,  -48.9512825,  -7.52277088
    567,  -49.1597023,   12.4008493
    568,  -49.2390327,   2.29649854
    569,  -15.0805082,  -1.41113353
    570,  -13.4561148,   20.6612988
    571,  -39.9339104,   22.2740078
    572,   -30.833168,   21.7918854
    573,   241.964935,   26.2841969
    574,   233.774994,   23.9909592
    575,  -43.2352638,  -23.7521553
    576,  -40.2113342,  -52.4144173
    577,  -40.7921028,  -42.3951454
    578,  -39.5265617,  -62.4292831
    579,  -38.7315674,  -72.4340591
    580,  -41.4670258,  -32.6738434
    581,  -11.1659708,  -85.6052628
    582,  -28.4283333,   -82.098526
    583,   236.695892,  -81.7578735
    584,    56.333889,  -77.3415451
    585,   42.1117134,  -76.2169952
    586,   29.3708591,  -71.1406555
    587,    227.34993,   -68.865715
    588,   248.711365,  -68.8665161
    589,   92.3147125,  -76.0976639
    590,   84.3127136,  -77.1687088
    591,   106.008102,  -80.7262573
    592,   251.418854,  -59.8906517
    593,    75.428772,  -77.7672806
    594,   111.214119,  -77.6724243
    595,   162.052994,  -80.0862808
    596,   151.690842,  -78.1765137
    597,   171.059036,   -80.694931
    598,   124.457893,  -81.7072449
    599,   138.319794,   -77.343132
    600,   208.129562,    -79.42733
    601,   179.795349,  -80.0239868
    602,   216.531433,  -78.9212189
    603,  -37.9831009,  -82.2925568
    604,   199.074173,  -78.8838348
    605,   189.024353,  -76.3942871
    606,   34.3018494,  -77.0439224
    607,   17.6758976,  -73.7587738
    608,   243.913269,  -76.5598145
    609,   6.34903717,  -72.8291931
    610,  -46.9843025,  -92.0194168
    611,  -5.66276646,  -82.4539719
    612,   248.582993,   6.93174982
    613,   253.046036,   -50.660675
    614,   252.994797,  -1.49108744
    615,   257.402405,  -9.54633808
    616,   254.719894,  -41.6172752
    617,  -41.3244743,  -14.4872103
    618,   259.285858,  -27.6060581
    619,   250.565201,   22.0997162
    620,   259.583008,   32.6800842
    621,   257.020569,  -33.6301193
    622,  -40.3679008,    12.223197
    623,  -40.6897583,   2.28930235
    624,  -40.8767128,  -7.06442404
    625,  -22.4335136,   10.6705618
    626,   1.67513835,   -27.166151
    627,   -10.378562,  -11.7672081
    628,   227.991867,   22.4144554
    629,  -20.6991844,   31.2698822
    630,   237.904816,   20.0266304
    631,  -33.5873871,  -31.2455406
    632,   -29.801878,  -71.8580933
    633,  -31.9492168,  -51.7376289
    634,  -31.0576935,   -61.694828
    635,  -32.6822319,   -41.649334
    636,  -10.7217722,  -76.0401917
    637,   231.573242,  -74.5896606
    638,  -18.4768944,  -81.4998779
    639,   49.6257629,  -70.2804031
    640,    37.823513,  -68.5181198
    641,    59.643261,  -70.6699677
    642,   74.7927551,  -69.0357208
    643,   66.3181381,  -69.8967209
    644,   35.0921326,  -62.7748451
    645,   22.0931015,  -68.7040482
    646,   221.572495,  -70.8272552
    647,   83.6304779,  -68.5189514
    648,   92.0013657,  -68.3525848
    649,   105.831863,  -72.5208435
    650,   214.462357,  -71.6038284
    651,   155.416016,  -70.8777237
    652,   143.827606,  -71.2464294
    653,   117.373184,  -72.6548691
    654,   130.688248,  -72.2028961
    655,   204.627106,  -64.4915848
    656,   180.569183,  -69.5407181
    657,   158.218582,  -65.9517441
    658,   194.159409,  -66.4219894
    659,   164.189926,  -65.9479141
    660,   237.034439,  -69.9800568
    661,    12.061904,  -66.6007156
    662,   240.842575,  -63.6990967
    663,  -4.54007149,  -71.7540817
    664,   243.059219,   -55.989315
    665,   240.896133,  0.902704179
    666,   244.413269,  -47.0670204
    667,   245.382324,   -7.7633996
    668,  -35.1483002,  -19.5800133
    669,   250.437775,  -15.5793085
    670,   246.312561,  -37.5227051
    671,   250.228271,  -29.1659145
    672,  -31.4553223,   11.6130323
    673,  -33.0824966,  -8.48691368
    674,  -32.1920929,   1.56839049
    675,  -17.1694679,  -10.5657806
    676,  -23.7295685,  0.428604007
    677,   231.332657,  -65.0538788
    678,   224.108505,   11.6542034
    679,  -25.1087132,  -9.62530231
    680,   -21.767189,   21.1360645
    681,   243.412628,   14.3425436
    682,  -25.3349609,  -30.5884151
    683,  -24.3353462,  -40.9373436
    684,  -22.9146633,  -60.7016373
    685,  -23.5244923,  -50.9526482
    686,   44.5956345,  -63.6657333
    687,  -21.5352554,  -70.5963898
    688,   56.1017265,  -64.8836365
    689,    38.810585,  -57.7254791
    690,   73.7160034,  -60.1455803
    691,   64.0713272,  -61.2583199
    692,   28.7681561,   -61.856308
    693,   219.899765,  -64.6698914
    694,   93.0153503,  -60.8189735
    695,   149.152222,  -65.6320267
    696,   136.748962,  -64.9395294
    697,   123.178146,  -65.3572159
    698,   213.013474,  -64.3674469
    699,   183.440567,  -62.5197868
    700,   155.347336,  -60.9585075
    701,   163.223206,  -58.6795692
    702,   19.4534492,  -60.1599197
    703,  0.286504835,  -65.9713516
    704,   233.964783,  -59.6731606
    705,  -25.8687477,  -20.0263729
    706,    233.66478,  -3.88538337
    707,   235.522736,  -44.1494064
    708,   237.169327,  -14.3948727
    709,   236.573822,  -32.4336586
    710,   243.567505,  -22.9679585
    711,   236.111115,    8.6137228
    712,   224.497696,  -64.8034821
    713,   222.057053, -0.395500273
    714,  -16.4830742,  -29.9760075
    715,  -14.4248714,  -50.4977455
    716,  -15.2495632,  -40.2296448
    717,   43.8107452,  -51.1564522
    718,  -6.75724745,  -60.8236885
    719,   31.4260654,  -53.7193413
    720,   194.527634,  -56.3801994
    721,   23.4953766,   -50.406723
    722,   151.371857,  -54.0603676
    723,   214.326981,  -49.8191299
    724,   172.959641,  -57.8563805
    725,   204.030441,  -56.6041946
    726,   160.134949,  -50.5804367
    727,   5.27467012,  -59.3175621
    728,  -17.2486629,   -20.116991
    729,    226.25499,  -61.4524307
    730,    225.11235,  -52.0330009
    731,   225.413666,  -34.6327171
    732,   226.200974,  -17.7077179
    733,   226.980148,  -7.30000496
    734,   230.140015,  -13.2400188
    735,   231.402664,   15.4367657
    736,   228.909912,   4.02014637
    737,  -6.06496334,  -39.1667404
    738,   220.890076,  -58.6063423
    739,    35.338253,  -45.9535522
    740,   26.9114933,  -41.6994591
    741,   -3.4866159,   -51.104454
    742,   185.790543,  -46.3778992
    743,   168.841507,  -48.0285912
    744,   176.985779,  -45.9896736
    745,   194.918381,  -47.5977287
